Activity ID,Activity Name,Planned Duration,Planned Labor Units,Remaining Labor Units,Start,Finish,Activity % Complete,Planned Total Cost,BL1 Start,BL1 Finish,Planned Nonlabor Units,Total Float
          XES_END_DIS_6200,"SLAC legal review/approve Award docs (RQD, >$5m) - DXS IXS Spectrometer",5.0d,0.0h,0.0h,07-03-23,07-10-23,0%,$0 ,,,0.0h,196.0d
          XES_END_DIS_6210,"AWARD: (Lab Dir. Approval RQD, >$5m): Procurement - DXS IXS Spectrometer",5.0d,0.0h,0.0h,07-11-23,07-17-23,0%,"$820,000 ",,,820000.0h,196.0d
          XES_END_DIS_6240,R_PDR: Prelim. Design Review - DXS IXS Spectrometer,20.0d,8.0h,8.0h,07-18-23,08-14-23,0%,$0 ,,,0.0h,396.0d
          XES_END_DIS_6230,Vendor Effort - Support - DXS IXS Spectrometer,240.0d,672.0h,672.0h,07-18-23,07-11-24,0%,$0 ,,,0.0h,196.0d
          XES_END_DIS_6220,Vendor Effort - DXS IXS Spectrometer,240.0d,0.0h,0.0h,07-18-23,07-11-24,0%,$0 ,,,0.0h,196.0d
          XES_END_DIS_6250,R_FDR: Final Design Review - DXS IXS Spectrometer,20.0d,8.0h,8.0h,08-15-23,09-12-23,0%,$0 ,,,0.0h,396.0d
          XES_END_DISAP_6100,Prepare Requisition (Specs/SOW/ETC/APP) - Procurement - DXS IXS All Parts,50.0d,0.0h,0.0h,10-23-23,01-18-24,0%,$0 ,,,0.0h,17.0d
          XES_END_DISAP_6110,RQN: Approval of Requisition - DXS IXS All Parts,1.0d,0.0h,0.0h,01-19-24,01-19-24,0%,$0 ,,,0.0h,17.0d
          XES_END_DISAP_6120,"Prepare RFP (ASP,PRR, TPRR,etc.) - DXS IXS All Parts",35.0d,0.0h,0.0h,01-22-24,03-11-24,0%,$0 ,,,0.0h,17.0d
          XES_END_DISAP_6130,"SLAC legal review/approve RFP (RQD, >$5m) - DXS IXS All Parts",5.0d,0.0h,0.0h,03-12-24,03-18-24,0%,$0 ,,,0.0h,17.0d
          XES_END_DISAP_6140,Release RFP - DXS IXS All Parts,5.0d,0.0h,0.0h,03-19-24,03-25-24,0%,$0 ,,,0.0h,17.0d
          XES_END_DISAP_6150,Vendor Proposal Effort - DXS IXS All Parts,35.0d,0.0h,0.0h,03-26-24,05-13-24,0%,$0 ,,,0.0h,17.0d
          XES_END_DISAP_6160,RCV: Vendor Proposal - DXS IXS All Parts,0.0d,0.0h,0.0h,,05-13-24,0%,$0 ,,,0.0h,17.0d
          XES_END_DISAP_6170,Evaluations/Negotiations - DXS IXS All Parts,55.0d,0.0h,0.0h,05-14-24,07-31-24,0%,$0 ,,,0.0h,17.0d
          XES_END_DIS_6260,RCV: Goods/Services/Final Report - DXS IXS Spectrometer,1.0d,0.0h,0.0h,07-12-24,07-12-24,0%,"$820,000 ",,,820000.0h,196.0d
          XES_END_DIS_6270,COMP: Procurement - DXS IXS Spectrometer,0.0d,0.0h,0.0h,,07-12-24,0%,$0 ,,,0.0h,196.0d
          XES_END_DISAP_6180,Prepare Award Documents - DXS IXS All Parts,5.0d,0.0h,0.0h,08-01-24,08-07-24,0%,$0 ,,,0.0h,17.0d
          XES_END_DISAP_6190,(Foreign Only) Buy American ACT Review - DXS IXS All Parts,10.0d,0.0h,0.0h,08-08-24,08-21-24,0%,$0 ,,,0.0h,17.0d
          XES_END_DISAP_6200,"SLAC legal review/approve Award docs (RQD, >$5m) - DXS IXS All Parts",5.0d,0.0h,0.0h,08-22-24,08-28-24,0%,$0 ,,,0.0h,17.0d
          XES_END_DISAP_6210,"AWARD (Lab Dir. Approval RQD, >$5m): Procurement - DXS IXS All Parts",5.0d,0.0h,0.0h,08-29-24,09-05-24,0%,$0 ,,,0.0h,17.0d
          XES_END_DISAP_6230,Vendor Effort - Support - Procurement - DXS IXS All Parts,140.0d,0.0h,0.0h,09-06-24,04-09-25,0%,$0 ,,,0.0h,17.0d
          XES_END_DISAP_6220,Vendor Effort - DXS IXS All Parts,140.0d,0.0h,0.0h,09-06-24,04-09-25,0%,$0 ,,,0.0h,17.0d
          XES_END_DISAP_6240,RCV: Goods/Services/Final Report - DXS IXS All Parts,1.0d,0.0h,0.0h,04-10-25,04-10-25,0%,$0 ,,,0.0h,17.0d
          XES_END_DISAP_6250,COMP: Procurement - DXS IXS All Parts,0.0d,0.0h,0.0h,,04-10-25,0%,$0 ,,,0.0h,17.0d
        L2HE - BL - 2021-10.1.04.03.06.26  DXS IXS Endstation Procurement (Previous ** TXI Channel Cut Mono),,0.0d,0.0h,0.0h,,,,$0 ,,,0.0h,0.0d
        L2HE - BL - 2021-10.1.04.03.06.27  DXS XPCS Endstation Procurement  (Previous ** TXI Delay Line Crystals),,387.0d,594.0h,594.0h,12-06-22,07-12-24,,"$1,500,000 ",,,1500000.0h,288.0d
          XES_END_XPCS_6100,Prepare Requisition (Specs/SOW/ETC) - XPCS Procurement,45.0d,116.0h,116.0h,12-06-22,02-22-23,0%,$0 ,,,0.0h,288.0d
          XES_END_XPCS_6110,RQN: Approval of Requisition - XPCS Procurement,1.0d,0.0h,0.0h,02-23-23,02-23-23,0%,"$500,000 ",,,500000.0h,288.0d
          XES_END_XPCS_6120,"Prepare RFP (ASP,PRR, TPRR,etc.) - XPCS Procurement",35.0d,0.0h,0.0h,02-24-23,04-13-23,0%,$0 ,,,0.0h,288.0d
          XES_END_XPCS_6130,"SLAC legal review/approve RFP (RQD, >$5m) - XPCS Procurement",5.0d,0.0h,0.0h,04-14-23,04-20-23,0%,$0 ,,,0.0h,288.0d
          XES_END_XPCS_6140,Release RFP - XPCS Procurement,5.0d,0.0h,0.0h,04-21-23,04-27-23,0%,$0 ,,,0.0h,288.0d
          XES_END_XPCS_6150,Vendor Proposal Effort - XPCS Procurement,35.0d,0.0h,0.0h,04-28-23,06-16-23,0%,$0 ,,,0.0h,288.0d
          XES_END_XPCS_6160,RCV: Vendor Proposal - XPCS Procurement,0.0d,0.0h,0.0h,,06-16-23,0%,$0 ,,,0.0h,288.0d
          XES_END_XPCS_6170,Evaluations/Negotiations - XPCS Procurement,55.0d,86.0h,86.0h,06-19-23,09-05-23,0%,$0 ,,,0.0h,288.0d
          XES_END_XPCS_6180,Prepare Award Documents - XPCS Procurement,5.0d,0.0h,0.0h,09-06-23,09-12-23,0%,$0 ,,,0.0h,288.0d
          XES_END_XPCS_6190,(Foreign Only) Buy American ACT Review- XPCS Procurement,10.0d,0.0h,0.0h,09-13-23,09-26-23,0%,$0 ,,,0.0h,288.0d
          XES_END_XPCS_6200,"SLAC legal review/approve Award docs (RQD, >$5m) - XPCS Procurement",5.0d,0.0h,0.0h,09-27-23,10-03-23,0%,$0 ,,,0.0h,288.0d
          XES_END_XPCS_6210,"AWARD: (Lab Dir. Approval RQD, >$5m): Procurement - XPCS Procurement",5.0d,0.0h,0.0h,10-04-23,10-10-23,0%,"$500,000 ",,,500000.0h,288.0d
          XES_END_XPCS_6230,Vendor Effort - Support - Procurement - XPCS,160.0d,256.0h,256.0h,10-11-23,06-12-24,0%,$0 ,,,0.0h,288.0d
          XES_END_XPCS_6220,Vendor Effort - XPCS Procurement,160.0d,0.0h,0.0h,10-11-23,06-12-24,0%,$0 ,,,0.0h,288.0d
          XES_END_XPCS_6240,RCV: Goods/Services/Final Report -XPCS Procurement,1.0d,0.0h,0.0h,06-13-24,06-13-24,0%,"$500,000 ",,,500000.0h,288.0d
          XES_END_XPCS_6250,Inspect Procured Parts - XPCS,10.0d,72.0h,72.0h,06-14-24,06-27-24,0%,$0 ,,,0.0h,288.0d
          XES_END_XPCS_6260,Site Acceptance Testing - XPCS,10.0d,64.0h,64.0h,06-28-24,07-12-24,0%,$0 ,,,0.0h,288.0d
          XES_END_XPCS_6270,COMP: Procurement - XPCS,0.0d,0.0h,0.0h,,07-12-24,0%,$0 ,,,0.0h,288.0d
        L2HE - BL - 2021-10.1.04.03.06.28  DXS RiXS Endstation Procurement (Previous ** TXI Von Hamos Crystals),,0.0d,0.0h,0.0h,,,,$0 ,,,0.0h,0.0d
        L2HE - BL - 2021-10.1.04.03.06.29  XPP Large Offset Double Crystal Monochromators Procurement,,327.0d,280.0h,280.0h,09-01-22,01-16-24,,"$1,500,000 ",,,1500000.0h,515.0d
          XES_END_XLODCM_6100,Prepare Requisition (Specs/SOW/ETC) - LODCM Procurement,45.0d,40.0h,40.0h,09-01-22,11-03-22,0%,$0 ,,,0.0h,515.0d
          XES_END_XLODCM_6110,RQN: Approval of Requisition - LODCM Procurement,1.0d,0.0h,0.0h,11-04-22,11-04-22,0%,"$500,000 ",,,500000.0h,515.0d
          XES_END_XLODCM_6120,"Prepare RFP (ASP,PRR, TPRR,etc.) - LODCM Procurement",35.0d,0.0h,0.0h,11-07-22,01-10-23,0%,$0 ,,,0.0h,515.0d
          XES_END_XLODCM_6130,"SLAC legal review/approve RFP (RQD, >$5m) - LODCM Procurement",5.0d,0.0h,0.0h,01-11-23,01-18-23,0%,$0 ,,,0.0h,515.0d
          XES_END_XLODCM_6140,Release RFP - LODCM Procurement,5.0d,0.0h,0.0h,01-19-23,01-25-23,0%,$0 ,,,0.0h,515.0d
          XES_END_XLODCM_6150,Vendor Proposal Effort - LODCM Procurement,35.0d,0.0h,0.0h,01-26-23,03-16-23,0%,$0 ,,,0.0h,515.0d
          XES_END_XLODCM_6160,RCV: Vendor Proposal - LODCM Procurement,0.0d,0.0h,0.0h,,03-16-23,0%,$0 ,,,0.0h,515.0d
          XES_END_XLODCM_6170,Evaluations/Negotiations - LODCM Procurement,55.0d,80.0h,80.0h,03-17-23,06-02-23,0%,$0 ,,,0.0h,515.0d
          XES_END_XLODCM_6180,Prepare Award Documents - LODCM Procurement,5.0d,0.0h,0.0h,06-05-23,06-09-23,0%,$0 ,,,0.0h,515.0d
          XES_END_XLODCM_6190,(Foreign Only) Buy American ACT Review- LODCM Procurement,10.0d,0.0h,0.0h,06-12-23,06-23-23,0%,$0 ,,,0.0h,515.0d
          XES_END_XLODCM_6200,"SLAC legal review/approve Award docs (RQD, >$5m) - LODCM Procurement",5.0d,0.0h,0.0h,06-26-23,06-30-23,0%,$0 ,,,0.0h,515.0d
          XES_END_XLODCM_6210,"AWARD: (Lab Dir. Approval RQD, >$5m): Procurement - LODCM Procurement",5.0d,0.0h,0.0h,07-03-23,07-10-23,0%,"$500,000 ",,,500000.0h,515.0d
          XES_END_XLODCM_6230,Vendor Effort - Support - Procurement - LODCM,120.0d,160.0h,160.0h,07-11-23,01-12-24,0%,$0 ,,,0.0h,515.0d
          XES_END_XLODCM_6220,Vendor Effort - LODCM Procurement,120.0d,0.0h,0.0h,07-11-23,01-12-24,0%,$0 ,,,0.0h,515.0d
          XES_END_XLODCM_6240,RCV: Goods/Services/Final Report -LODCM Procurement,1.0d,0.0h,0.0h,01-16-24,01-16-24,0%,"$500,000 ",,,500000.0h,515.0d
          XES_END_XLODCM_6250,COMP: Procurement - LODCM,0.0d,0.0h,0.0h,,01-16-24,0%,$0 ,,,0.0h,515.0d
        L2HE - BL - 2021-10.1.04.03.06.30  DXS High Resolution Monochromator Procurement,,553.0d,2026.0h,2026.0h,09-01-22,12-05-24,,"$7,860,000 ",,,7860000.0h,85.0d
          XES_END_DHRM_6100,Prepare Requisition (Specs/SOW/ETC) - DXS HRM,45.0d,144.0h,144.0h,09-01-22,11-03-22,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRM_6110,RQN: Approval of Requisition - DXS HRM,1.0d,0.0h,0.0h,11-04-22,11-04-22,0%,"$2,000,000 ",,,2000000.0h,85.0d
          XES_END_DHRM_6120,"Prepare RFP (ASP,PRR, TPRR,etc.) - DXS HRM",35.0d,0.0h,0.0h,11-07-22,01-10-23,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRM_6130,"SLAC legal review/approve RFP (RQD, >$5m) - DXS HRM",5.0d,0.0h,0.0h,01-11-23,01-18-23,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRM_6140,Release RFP - DXS HRM,5.0d,0.0h,0.0h,01-19-23,01-25-23,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRM_6150,Vendor Proposal Effort - DXS HRM,35.0d,0.0h,0.0h,01-26-23,03-16-23,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRM_6160,RCV: Vendor Proposal - DXS HRM,0.0d,0.0h,0.0h,,03-16-23,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRM_6170,Evaluations/Negotiations - DXS HRM,55.0d,180.0h,180.0h,03-17-23,06-02-23,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRM_6180,Prepare Award Documents - DXS HRM,5.0d,0.0h,0.0h,06-05-23,06-09-23,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRM_6190,(Foreign Only) Buy American ACT Review - DXS HRM,10.0d,0.0h,0.0h,06-12-23,06-23-23,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRM_6200,"SLAC legal review/approve Award docs (RQD, >$5m) - DXS HRM",5.0d,0.0h,0.0h,06-26-23,06-30-23,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRM_6210,"AWARD: (Lab Dir. Approval RQD, >$5m): Procurement - DXS HRM",5.0d,0.0h,0.0h,07-03-23,07-10-23,0%,"$2,000,000 ",,,2000000.0h,85.0d
          XES_END_DHRM_6220,START: Prelim. Design - DXS HRM,0.0d,0.0h,0.0h,,07-10-23,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRM_6340,Vendor Effort - Support - Procurement - DXS HRM,140.0d,392.0h,392.0h,07-11-23,02-12-24,0%,$0 ,,,0.0h,291.0d
          XES_END_DHRM_6230,Develop Prelim. Design - DXS HRM,60.0d,288.0h,288.0h,07-11-23,10-03-23,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRM_6330,Vendor Effort - DXS HRM,140.0d,0.0h,0.0h,07-11-23,02-12-24,0%,$0 ,,,0.0h,291.0d
          XES_END_DHRM_6240,Prepare Prelim. Design Review - DXS HRM,10.0d,40.0h,40.0h,10-04-23,10-17-23,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRM_6250,R_PDR: Prelim. Design Review - DXS HRM,1.0d,24.0h,24.0h,10-18-23,10-18-23,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRM_6260,Update Prelim. Design - DXS HRM,10.0d,30.0h,30.0h,10-19-23,11-01-23,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRM_6270,COMP: Prelim. Design - DXS HRM,0.0d,0.0h,0.0h,,11-01-23,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRM_6280,Develop Final Design - DXS HRM,60.0d,240.0h,240.0h,11-02-23,02-13-24,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRM_6350,RCV: Goods/Services/Final Report - DXS HRM,1.0d,0.0h,0.0h,02-13-24,02-13-24,0%,"$2,000,000 ",,,2000000.0h,291.0d
          XES_END_DHRM_6360,COMP: DXS HRM,0.0d,0.0h,0.0h,,02-13-24,0%,$0 ,,,0.0h,291.0d
          XES_END_DHRM_6290,Prepare Final Design Review - DXS HRM,5.0d,50.0h,50.0h,02-14-24,02-21-24,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRM_6300,R_FDR: Final Design Review - DXS HRM,1.0d,24.0h,24.0h,02-22-24,02-22-24,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRM_6310,Update Final Design - DXS HRM,10.0d,60.0h,60.0h,02-23-24,03-07-24,0%,$0 ,,,0.0h,92.0d
          XES_END_DHRMA_6100,Prepare Requisition (Specs/SOW/ETC) - DXS HRM All Parts,20.0d,104.0h,104.0h,02-23-24,03-21-24,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRM_6320,COMP: Final Design - DXS HRM,0.0d,0.0h,0.0h,,03-07-24,0%,$0 ,,,0.0h,92.0d
          XES_END_DHRMC_6100,Prepare Requisition (Specs/SOW/ETC) - DXS HRM Crystals,25.0d,128.0h,128.0h,03-08-24,04-11-24,0%,$0 ,,,0.0h,92.0d
          XES_END_DHRMA_6110,RQN: Approval of Requisition - DXS HRM All Parts,1.0d,0.0h,0.0h,03-22-24,03-22-24,0%,"$240,000 ",,,240000.0h,85.0d
          XES_END_DHRMA_6120,Prepare RFP - DXS HRM All Parts,10.0d,0.0h,0.0h,03-25-24,04-05-24,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRMA_6130,Release RFP - DXS HRM All Parts,2.0d,0.0h,0.0h,04-08-24,04-09-24,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRMA_6140,Vendor Proposal Effort - DXS HRM All Parts,10.0d,0.0h,0.0h,04-10-24,04-23-24,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRMC_6110,RQN: Approval of Requisition - DXS HRM Crystals,1.0d,0.0h,0.0h,04-12-24,04-12-24,0%,"$380,000 ",,,380000.0h,92.0d
          XES_END_DHRMC_6120,Prepare RFP - DXS HRM Crystals,15.0d,0.0h,0.0h,04-15-24,05-03-24,0%,$0 ,,,0.0h,92.0d
          XES_END_DHRMA_6150,RCV: Vendor Proposal - DXS HRM All Parts,0.0d,0.0h,0.0h,,04-23-24,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRMA_6160,Evaluations/Negotiations - DXS HRM All Parts,20.0d,0.0h,0.0h,04-24-24,05-21-24,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRMC_6130,Release RFP - DXS HRM Crystals,5.0d,0.0h,0.0h,05-06-24,05-10-24,0%,$0 ,,,0.0h,92.0d
          XES_END_DHRMC_6140,Vendor Proposal Effort - DXS HRM Crystals,15.0d,0.0h,0.0h,05-13-24,06-03-24,0%,$0 ,,,0.0h,92.0d
          XES_END_DHRMA_6170,Prepare Award Documents - DXS HRM All Parts,5.0d,0.0h,0.0h,05-22-24,05-29-24,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRMA_6180,AWARD: Procurement - DXS HRM All Parts,1.0d,0.0h,0.0h,05-30-24,05-30-24,0%,"$240,000 ",,,240000.0h,85.0d
          XES_END_DHRMA_6200,Vendor Effort - Support - Procurement - DXS HRM All Parts,130.0d,104.0h,104.0h,05-31-24,12-04-24,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRMA_6190,Vendor Effort - DXS HRM All Parts,130.0d,0.0h,0.0h,05-31-24,12-04-24,0%,$0 ,,,0.0h,85.0d
          XES_END_DHRMC_6150,RCV: Vendor Proposal - DXS HRM Crystals,0.0d,0.0h,0.0h,,06-03-24,0%,$0 ,,,0.0h,92.0d
          XES_END_DHRMC_6160,Evaluations/Negotiations - DXS HRM Crystals,35.0d,122.0h,122.0h,06-04-24,07-23-24,0%,$0 ,,,0.0h,92.0d
          XES_END_DHRMC_6170,Prepare Award Documents - DXS HRM Crystals,5.0d,0.0h,0.0h,07-24-24,07-30-24,0%,$0 ,,,0.0h,92.0d
          XES_END_DHRMC_6180,AWARD: Procurement - DXS HRM Crystals,1.0d,0.0h,0.0h,07-31-24,07-31-24,0%,"$380,000 ",,,380000.0h,92.0d
          XES_END_DHRMC_6200,Vendor Effort - Support - Procurement - DXS HRM Crystals,80.0d,96.0h,96.0h,08-01-24,11-21-24,0%,$0 ,,,0.0h,92.0d
          XES_END_DHRMC_6190,Vendor Effort - DXS HRM Crystals,80.0d,0.0h,0.0h,08-01-24,11-21-24,0%,$0 ,,,0.0h,92.0d
          XES_END_DHRMC_6210,RCV: Goods/Services/Final Report - DXS HRM Crystals,1.0d,0.0h,0.0h,11-22-24,11-22-24,0%,"$380,000 ",,,380000.0h,92.0d
          XES_END_DHRMC_6220,COMP: Procurement - DXS HRM Crystals,0.0d,0.0h,0.0h,,11-22-24,0%,$0 ,,,0.0h,92.0d
          XES_END_DHRMA_6210,RCV: Goods/Services/Final Report - DXS HRM All Parts,1.0d,0.0h,0.0h,12-05-24,12-05-24,0%,"$240,000 ",,,240000.0h,85.0d
          XES_END_DHRMA_6220,COMP: Procurement - DXS HRM All Parts,0.0d,0.0h,0.0h,,12-05-24,0%,$0 ,,,0.0h,85.0d
        L2HE - BL - 2021-10.1.04.03.06.31  DXS Sample Chamber (Previous - ** NXI Detector Chamber Procurement),,504.0d,1490.0h,1490.0h,09-23-22,10-17-24,,"$3,420,000 ",,,3420000.0h,150.0d
          XES_END_DSC_6300,Prepare Requisition (Specs/SOW/ETC/APP) - Procurement - DXS IXS Diffractometer,25.0d,72.0h,72.0h,09-23-22,10-27-22,0%,$0 ,,,0.0h,350.0d
          XES_END_DSC_6310,RQN: Approval of Requisition - DXS IXS Diffractometer,1.0d,0.0h,0.0h,10-28-22,10-28-22,0%,"$350,000 ",,,350000.0h,350.0d
          XES_END_DSC_6320,Prepare RFP - DXS IXS Diffractometer,15.0d,0.0h,0.0h,10-31-22,11-18-22,0%,$0 ,,,0.0h,350.0d
          XES_END_DSC_6330,Release RFP - DXS IXS Diffractometer,5.0d,0.0h,0.0h,11-21-22,11-29-22,0%,$0 ,,,0.0h,350.0d
          XES_END_DSC_6340,Vendor Proposal Effort - DXS IXS Diffractometer,15.0d,0.0h,0.0h,11-30-22,01-03-23,0%,$0 ,,,0.0h,350.0d
          XES_END_DSC_6350,RCV: Vendor Proposal - DXS IXS Diffractometer,0.0d,0.0h,0.0h,,01-03-23,0%,$0 ,,,0.0h,350.0d
          XES_END_DSC_6360,Evaluations/Negotiations - DXS IXS Diffractometer,35.0d,0.0h,0.0h,01-04-23,02-23-23,0%,$0 ,,,0.0h,350.0d
          XES_END_DSC_6100,Prepare Requisition (Specs/SOW/ETC/APP) - Procurement - DXS Sample Chamber,45.0d,162.0h,162.0h,01-12-23,03-17-23,0%,$0 ,,,0.0h,150.0d
          XES_END_DSC_6370,Prepare Award Documents - DXS IXS Diffractometer,5.0d,0.0h,0.0h,02-24-23,03-02-23,0%,$0 ,,,0.0h,350.0d
          XES_END_DSC_6380,AWARD: Procurement - DXS IXS Diffractometer,1.0d,0.0h,0.0h,03-03-23,03-03-23,0%,"$350,000 ",,,350000.0h,350.0d
          XES_END_DSC_6400,Vendor Effort - Support -DXS IXS Diffractometer,160.0d,256.0h,256.0h,03-06-23,10-18-23,0%,$0 ,,,0.0h,371.0d
          XES_END_DSC_6390,Vendor Effort - DXS IXS Diffractometer,160.0d,0.0h,0.0h,03-06-23,10-18-23,0%,$0 ,,,0.0h,350.0d
          XES_END_DSC_6110,RQN: Approval of Requisition - DXS Sample Chamber,1.0d,0.0h,0.0h,03-20-23,03-20-23,0%,"$790,000 ",,,790000.0h,150.0d
          XES_END_DSC_6120,"Prepare RFP (ASP,PRR, TPRR,etc.) - DXS Sample Chamber",35.0d,0.0h,0.0h,03-21-23,05-08-23,0%,$0 ,,,0.0h,150.0d
          XES_END_DSC_6130,"SLAC legal review/approve RFP (RQD, >$5m) - DXS Sample Chamber",5.0d,0.0h,0.0h,05-09-23,05-15-23,0%,$0 ,,,0.0h,150.0d
          XES_END_DSC_6140,Release RFP - DXS Sample Chamber,5.0d,0.0h,0.0h,05-16-23,05-22-23,0%,$0 ,,,0.0h,150.0d
          XES_END_DSC_6150,Vendor Proposal Effort - DXS Sample Chamber,35.0d,0.0h,0.0h,05-23-23,07-12-23,0%,$0 ,,,0.0h,150.0d
          XES_END_DSC_6160,RCV: Vendor Proposal - DXS Sample Chamber,0.0d,0.0h,0.0h,,07-12-23,0%,$0 ,,,0.0h,150.0d
          XES_END_DSC_6170,Evaluations/Negotiations - DXS Sample Chamber,55.0d,0.0h,0.0h,07-13-23,09-28-23,0%,$0 ,,,0.0h,150.0d
          XES_END_DSC_6180,Prepare Award Documents - DXS Sample Chamber,5.0d,0.0h,0.0h,09-29-23,10-05-23,0%,$0 ,,,0.0h,150.0d
          XES_END_DSC_6190,(Foreign Only) Buy American ACT Review - DXS Sample Chamber,10.0d,0.0h,0.0h,10-06-23,10-19-23,0%,$0 ,,,0.0h,150.0d
          XES_END_DSC_6410,RCV: Goods/Services/Final Report - DXS IXS Diffractometer,1.0d,0.0h,0.0h,10-19-23,10-19-23,0%,"$350,000 ",,,350000.0h,350.0d
          XES_END_DSC_6420,Inspect - DXS IXS Diffractometer,20.0d,120.0h,120.0h,10-20-23,11-16-23,0%,$0 ,,,0.0h,350.0d
          XES_END_DSC_6200,"SLAC legal review/approve Award docs (RQD, >$5m) - DXS Sample Chamber",5.0d,0.0h,0.0h,10-20-23,10-26-23,0%,$0 ,,,0.0h,150.0d
          XES_END_DSC_6210,"AWARD: (Lab Dir. Approval RQD, >$5m): Procurement - DXS Sample Chamber",5.0d,0.0h,0.0h,10-27-23,11-02-23,0%,"$790,000 ",,,790000.0h,150.0d
          XES_END_DSC_6230,Vendor Effort - Support - Procurement - DXS Sample Chamber,210.0d,728.0h,728.0h,11-03-23,09-17-24,0%,$0 ,,,0.0h,150.0d
          XES_END_DSC_6220,Vendor Effort - DXS Sample Chamber,210.0d,0.0h,0.0h,11-03-23,09-17-24,0%,$0 ,,,0.0h,150.0d
          XES_END_DSC_6430,COMP: Procurement - DXS IXS Diffractometer,0.0d,0.0h,0.0h,,11-16-23,0%,$0 ,,,0.0h,350.0d
          XES_END_DSC_6240,RCV: Goods/Services/Final Report - DXS Sample Chamber,1.0d,0.0h,0.0h,09-18-24,09-18-24,0%,"$790,000 ",,,790000.0h,150.0d
          XES_END_DSC_6250,Inspect - DXS Sample Chamber,20.0d,152.0h,152.0h,09-19-24,10-16-24,0%,$0 ,,,0.0h,150.0d
          XES_END_DSC_6260,COMP: Procurement - DXS Sample Chamber,0.0d,0.0h,0.0h,,10-17-24,0%,$0 ,,,0.0h,150.0d
        L2HE - BL - 2021-10.1.04.03.06.32  DXS High Heat Load Mono (Previous - ** NXI Sample Chamber Procurement),,443.0d,1980.0h,1980.0h,09-01-22,06-28-24,,"$3,600,000 ",,,3600000.0h,199.0d
          XES_END_DHHLM_6100,Prepare Requisition (Specs/SOW/ETC) - DXS HHLM,45.0d,144.0h,144.0h,09-01-22,11-03-22,0%,$0 ,,,0.0h,199.0d
          XES_END_DHHLM_6110,RQN: Approval of Requisition - DXS HHLM,1.0d,0.0h,0.0h,11-04-22,11-04-22,0%,"$1,000,000 ",,,1000000.0h,199.0d
          XES_END_DHHLM_6130,"Prepare RFP (ASP,PRR, TPRR,etc.) - DXS HHLM",35.0d,0.0h,0.0h,11-07-22,01-10-23,0%,$0 ,,,0.0h,199.0d
          XES_END_DHHLM_6140,"SLAC legal review/approve RFP (RQD, >$5m) - DXS HHLM",5.0d,0.0h,0.0h,01-11-23,01-18-23,0%,$0 ,,,0.0h,199.0d
          XES_END_DHHLM_6150,Release RFP - DXS HHLM,5.0d,0.0h,0.0h,01-19-23,01-25-23,0%,$0 ,,,0.0h,199.0d
          XES_END_DHHLM_6160,Vendor Proposal Effort - DXS HHLM,35.0d,0.0h,0.0h,01-26-23,03-16-23,0%,$0 ,,,0.0h,199.0d
          XES_END_DHHLM_6170,RCV: Vendor Proposal - DXS HHLM,0.0d,0.0h,0.0h,,03-16-23,0%,$0 ,,,0.0h,199.0d
          XES_END_DHHLM_6180,Evaluations/Negotiations - DXS HHLM,55.0d,180.0h,180.0h,03-17-23,06-02-23,0%,$0 ,,,0.0h,199.0d
          XES_END_DHHLM_6190,Prepare Award Documents - DXS HHLM,5.0d,0.0h,0.0h,06-05-23,06-09-23,0%,$0 ,,,0.0h,199.0d
          XES_END_DHHLM_6200,(Foreign Only) Buy American ACT Review - DXS HHLM,10.0d,0.0h,0.0h,06-12-23,06-23-23,0%,$0 ,,,0.0h,199.0d
          XES_END_DHHLM_6210,"SLAC legal review/approve Award docs (RQD, >$5m) - DXS HHLM",5.0d,0.0h,0.0h,06-26-23,06-30-23,0%,$0 ,,,0.0h,199.0d
